#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
3J|A218|01|DPZ|35.535714|-117.660761|1020.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T18:31:33|2019-08-05T01:32:02
3J|A219|01|DPE|35.535113|-117.659983|1023.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:40:27|2019-08-04T12:26:14
3J|A219|01|DPN|35.535113|-117.659983|1023.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:40:27|2019-08-04T12:26:14
3J|A219|01|DPZ|35.535113|-117.659983|1023.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T18:40:27|2019-08-04T12:26:14
3J|A220|01|DPE|35.534362|-117.659291|1027.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:46:03|2019-08-05T06:12:36
3J|A220|01|DPN|35.534362|-117.659291|1027.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:46:03|2019-08-05T06:12:36
3J|A220|01|DPZ|35.534362|-117.659291|1027.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T18:46:03|2019-08-05T06:12:36
3J|A221|01|DPE|35.533654|-117.658627|1030.5|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:59:12|2019-08-04T15:31:00
3J|A221|01|DPN|35.533654|-117.658627|1030.5|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T18:59:12|2019-08-04T15:31:00
3J|A221|01|DPZ|35.533654|-117.658627|1030.5|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T18:59:12|2019-08-04T15:31:00
3J|A222|01|DPE|35.532982|-117.657746|1030.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:22:00|2019-08-04T12:26:35
3J|A222|01|DPN|35.532982|-117.657746|1030.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:22:00|2019-08-04T12:26:35
3J|A222|01|DPZ|35.532982|-117.657746|1030.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:22:00|2019-08-04T12:26:35
3J|A223|01|DPE|35.53283|-117.656811|1029.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:11:36|2019-08-04T05:50:09
3J|A223|01|DPN|35.53283|-117.656811|1029.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:11:36|2019-08-04T05:50:09
3J|A223|01|DPZ|35.53283|-117.656811|1029.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:11:36|2019-08-04T05:50:09
3J|A224|01|DPE|35.532886|-117.655605|1027.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:29:06|2019-08-04T16:00:45
3J|A224|01|DPN|35.532886|-117.655605|1027.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:29:06|2019-08-04T16:00:45
3J|A224|01|DPZ|35.532886|-117.655605|1027.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:29:06|2019-08-04T16:00:45
3J|A225|01|DPE|35.532845|-117.654462|1026.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:34:24|2019-08-05T06:07:05
3J|A225|01|DPN|35.532845|-117.654462|1026.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:34:24|2019-08-05T06:07:05
3J|A225|01|DPZ|35.532845|-117.654462|1026.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:34:24|2019-08-05T06:07:05
3J|A226|01|DPE|35.532846|-117.653375|1029.6|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:39:07|2019-08-04T16:10:45
3J|A226|01|DPN|35.532846|-117.653375|1029.6|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:39:07|2019-08-04T16:10:45
3J|A226|01|DPZ|35.532846|-117.653375|1029.6|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:39:07|2019-08-04T16:10:45
3J|A227|01|DPE|35.532731|-117.652203|1033.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:44:06|2019-08-04T16:15:45
3J|A227|01|DPN|35.532731|-117.652203|1033.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:44:06|2019-08-04T16:15:45
3J|A227|01|DPZ|35.532731|-117.652203|1033.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:44:06|2019-08-04T16:15:45
3J|A228|01|DPE|35.53282|-117.651156|1036.5|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:55:00|2019-08-04T16:26:45
3J|A228|01|DPN|35.53282|-117.651156|1036.5|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:55:00|2019-08-04T16:26:45
3J|A228|01|DPZ|35.53282|-117.651156|1036.5|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:55:00|2019-08-04T16:26:45
3J|A229|01|DPE|35.532426|-117.650212|1038.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:59:39|2019-08-04T16:27:51
3J|A229|01|DPN|35.532426|-117.650212|1038.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T19:59:39|2019-08-04T16:27:51
3J|A229|01|DPZ|35.532426|-117.650212|1038.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T19:59:39|2019-08-04T16:27:51
3J|A230|01|DPE|35.532575|-117.64907|1046.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:05:09|2019-08-05T16:36:45
3J|A230|01|DPN|35.532575|-117.64907|1046.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:05:09|2019-08-05T16:36:45
3J|A230|01|DPZ|35.532575|-117.64907|1046.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:05:09|2019-08-05T16:36:45
3J|A301|01|DPE|35.46012|-117.77106|896.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T22:08:21|2019-08-05T07:22:14
3J|A301|01|DPN|35.46012|-117.77106|896.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T22:08:21|2019-08-05T07:22:14
3J|A301|01|DPZ|35.46012|-117.77106|896.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T22:08:21|2019-08-05T07:22:14
3J|A302|01|DPE|35.45949|-117.77031|893.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T22:03:06|2019-08-05T10:49:17
3J|A302|01|DPN|35.45949|-117.77031|893.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T22:03:06|2019-08-05T10:49:17
3J|A302|01|DPZ|35.45949|-117.77031|893.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T22:03:06|2019-08-05T10:49:17
3J|A303|01|DPE|35.45869|-117.76976|890.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:56:06|2019-08-05T01:41:55
3J|A303|01|DPN|35.45869|-117.76976|890.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:56:06|2019-08-05T01:41:55
3J|A303|01|DPZ|35.45869|-117.76976|890.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:56:06|2019-08-05T01:41:55
3J|A304|01|DPE|35.45807|-117.76894|889.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:50:03|2019-08-05T00:18:45
3J|A304|01|DPN|35.45807|-117.76894|889.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:50:03|2019-08-05T00:18:45
3J|A304|01|DPZ|35.45807|-117.76894|889.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:50:03|2019-08-05T00:18:45
3J|A305|01|DPE|35.45752|-117.76806|887.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:43:06|2019-08-05T05:13:08
3J|A305|01|DPN|35.45752|-117.76806|887.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:43:06|2019-08-05T05:13:08
3J|A305|01|DPZ|35.45752|-117.76806|887.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:43:06|2019-08-05T05:13:08
3J|A306|01|DPE|35.45717|-117.76694|886.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:33:45|2019-08-04T18:05:30
3J|A306|01|DPN|35.45717|-117.76694|886.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:33:45|2019-08-04T18:05:30
3J|A306|01|DPZ|35.45717|-117.76694|886.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:33:45|2019-08-04T18:05:30
3J|A307|01|DPE|35.456558|-117.766918|892.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:27:45|2019-08-04T04:24:33
3J|A307|01|DPN|35.456558|-117.766918|892.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:27:45|2019-08-04T04:24:33
3J|A307|01|DPZ|35.456558|-117.766918|892.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:27:45|2019-08-04T04:24:33
3J|A308|01|DPE|35.45592|-117.76534|879.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:16:53|2019-08-05T17:48:30
3J|A308|01|DPN|35.45592|-117.76534|879.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:16:53|2019-08-05T17:48:30
3J|A308|01|DPZ|35.45592|-117.76534|879.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:16:53|2019-08-05T17:48:30
3J|A309|01|DPE|35.45534|-117.76451|878.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:12:00|2019-08-04T17:43:30
3J|A309|01|DPN|35.45534|-117.76451|878.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T21:12:00|2019-08-04T17:43:30
3J|A309|01|DPZ|35.45534|-117.76451|878.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T21:12:00|2019-08-04T17:43:30
3J|A310|01|DPE|35.4544|-117.76405|875.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:55:03|2019-08-06T01:45:39
3J|A310|01|DPN|35.4544|-117.76405|875.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:55:03|2019-08-06T01:45:39
3J|A310|01|DPZ|35.4544|-117.76405|875.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:55:03|2019-08-06T01:45:39
3J|A311|01|DPE|35.45327|-117.76393|874.2|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:43:39|2019-08-04T17:15:15
3J|A311|01|DPN|35.45327|-117.76393|874.2|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:43:39|2019-08-04T17:15:15
3J|A311|01|DPZ|35.45327|-117.76393|874.2|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:43:39|2019-08-04T17:15:15
3J|A312|01|DPE|35.4525|-117.76336|871.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:34:27|2019-08-05T13:22:23
3J|A312|01|DPN|35.4525|-117.76336|871.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:34:27|2019-08-05T13:22:23
3J|A312|01|DPZ|35.4525|-117.76336|871.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:34:27|2019-08-05T13:22:23
3J|A313|01|DPE|35.45175|-117.762662|868.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:00:39|2019-08-05T09:09:35
3J|A313|01|DPN|35.45175|-117.762662|868.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:00:39|2019-08-05T09:09:35
3J|A313|01|DPZ|35.45175|-117.762662|868.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:00:39|2019-08-05T09:09:35
3J|A314|01|DPE|35.45069|-117.7626|863.6|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:08:36|2019-08-05T16:30:25
3J|A314|01|DPN|35.45069|-117.7626|863.6|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:08:36|2019-08-05T16:30:25
3J|A314|01|DPZ|35.45069|-117.7626|863.6|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:08:36|2019-08-05T16:30:25
3J|A315|01|DPE|35.449608|-117.762821|863.6|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:18:39|2019-08-04T16:50:15
3J|A315|01|DPN|35.449608|-117.762821|863.6|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T20:18:39|2019-08-04T16:50:15
3J|A315|01|DPZ|35.449608|-117.762821|863.6|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T20:18:39|2019-08-04T16:50:15
3J|A316|01|DPE|35.448587|-117.762457|857.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:51:03|2019-08-03T20:03:15
3J|A316|01|DPN|35.448587|-117.762457|857.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:51:03|2019-08-03T20:03:15
3J|A316|01|DPZ|35.448587|-117.762457|857.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:51:03|2019-08-03T20:03:15
3J|A317|01|DPE|35.44792|-117.76169|851.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:39:45|2019-08-04T03:50:19
3J|A317|01|DPN|35.44792|-117.76169|851.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:39:45|2019-08-04T03:50:19
3J|A317|01|DPZ|35.44792|-117.76169|851.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:39:45|2019-08-04T03:50:19
3J|A318|01|DPE|35.448|-117.75966|849.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:26:12|2019-08-04T13:30:18
3J|A318|01|DPN|35.448|-117.75966|849.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:26:12|2019-08-04T13:30:18
3J|A318|01|DPZ|35.448|-117.75966|849.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:26:12|2019-08-04T13:30:18
3J|A319|01|DPE|35.44811|-117.75777|846.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:22:18|2019-08-04T07:03:16
3J|A319|01|DPN|35.44811|-117.75777|846.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:22:18|2019-08-04T07:03:16
3J|A319|01|DPZ|35.44811|-117.75777|846.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:22:18|2019-08-04T07:03:16
3J|A320|01|DPE|35.447056|-117.757422|843.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:12:20|2019-08-03T13:19:59
3J|A320|01|DPN|35.447056|-117.757422|843.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:12:20|2019-08-03T13:19:59
3J|A320|01|DPZ|35.447056|-117.757422|843.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:12:20|2019-08-03T13:19:59
3J|A321|01|DPE|35.44637|-117.75685|840.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:01:09|2019-08-03T05:08:13
3J|A321|01|DPN|35.44637|-117.75685|840.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:01:09|2019-08-03T05:08:13
3J|A321|01|DPZ|35.44637|-117.75685|840.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:01:09|2019-08-03T05:08:13
3J|A322|01|DPE|35.4454|-117.75657|837.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:53:36|2019-08-04T06:55:20
3J|A322|01|DPN|35.4454|-117.75657|837.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:53:36|2019-08-04T06:55:20
3J|A322|01|DPZ|35.4454|-117.75657|837.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:53:36|2019-08-04T06:55:20
3J|A323|01|DPE|35.44426|-117.75657|840.6|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:45:57|2019-08-05T00:13:49
3J|A323|01|DPN|35.44426|-117.75657|840.6|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:45:57|2019-08-05T00:13:49
3J|A323|01|DPZ|35.44426|-117.75657|840.6|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:45:57|2019-08-05T00:13:49
3J|A324|01|DPE|35.44321|-117.75644|833.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:36:33|2019-08-04T17:19:17
3J|A324|01|DPN|35.44321|-117.75644|833.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:36:33|2019-08-04T17:19:17
3J|A324|01|DPZ|35.44321|-117.75644|833.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:36:33|2019-08-04T17:19:17
3J|A325|01|DPE|35.44217|-117.75636|830.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:27:42|2019-08-04T07:41:42
3J|A325|01|DPN|35.44217|-117.75636|830.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:27:42|2019-08-04T07:41:42
3J|A325|01|DPZ|35.44217|-117.75636|830.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:27:42|2019-08-04T07:41:42
3J|A326|01|DPE|35.441076|-117.756385|827.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:21:15|2019-08-02T19:01:49
3J|A326|01|DPN|35.441076|-117.756385|827.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:21:15|2019-08-02T19:01:49
3J|A326|01|DPZ|35.441076|-117.756385|827.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:21:15|2019-08-02T19:01:49
3J|A327|01|DPE|35.44022|-117.75598|823.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:13:12|2019-08-03T10:36:58
3J|A327|01|DPN|35.44022|-117.75598|823.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:13:12|2019-08-03T10:36:58
3J|A327|01|DPZ|35.44022|-117.75598|823.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:13:12|2019-08-03T10:36:58
3J|A328|01|DPE|35.43951|-117.7553|818.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:06:42|2019-08-03T17:03:36
3J|A328|01|DPN|35.43951|-117.7553|818.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:06:42|2019-08-03T17:03:36
3J|A328|01|DPZ|35.43951|-117.7553|818.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:06:42|2019-08-03T17:03:36
3J|A329|01|DPE|35.43886|-117.75449|818.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:01:30|2019-08-04T09:30:33
3J|A329|01|DPN|35.43886|-117.75449|818.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:01:30|2019-08-04T09:30:33
3J|A329|01|DPZ|35.43886|-117.75449|818.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:01:30|2019-08-04T09:30:33
3J|A330|01|DPE|35.43826|-117.753552|812.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:54:36|2019-08-03T15:10:59
3J|A330|01|DPN|35.43826|-117.753552|812.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:54:36|2019-08-03T15:10:59
3J|A330|01|DPZ|35.43826|-117.753552|812.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:54:36|2019-08-03T15:10:59
3J|A331|01|DPE|35.43799|-117.75213|812.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:37:09|2019-08-02T18:52:17
3J|A331|01|DPN|35.43799|-117.75213|812.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:37:09|2019-08-02T18:52:17
3J|A331|01|DPZ|35.43799|-117.75213|812.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:37:09|2019-08-02T18:52:17
3J|A401|01|DPE|35.307596|-118.01274|683.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-06T23:45:36|2019-08-03T11:51:50
3J|A401|01|DPN|35.307596|-118.01274|683.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-06T23:45:36|2019-08-03T11:51:50
3J|A401|01|DPZ|35.307596|-118.01274|683.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-06T23:45:36|2019-08-03T11:51:50
3J|A402|01|DPE|35.307536|-118.011752|682.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:06:12|2019-08-03T08:50:21
3J|A402|01|DPN|35.307536|-118.011752|682.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:06:12|2019-08-03T08:50:21
3J|A402|01|DPZ|35.307536|-118.011752|682.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:06:12|2019-08-03T08:50:21
3J|A403|01|DPE|35.307484|-118.010604|684.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:12:54|2019-08-03T16:47:41
3J|A403|01|DPN|35.307484|-118.010604|684.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:12:54|2019-08-03T16:47:41
3J|A403|01|DPZ|35.307484|-118.010604|684.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:12:54|2019-08-03T16:47:41
3J|A404|01|DPE|35.306473|-118.009841|680.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:17:39|2019-08-03T18:07:02
3J|A404|01|DPN|35.306473|-118.009841|680.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:17:39|2019-08-03T18:07:02
3J|A404|01|DPZ|35.306473|-118.009841|680.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:17:39|2019-08-03T18:07:02
3J|A405|01|DPE|35.305273|-118.009486|673.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:23:42|2019-08-03T17:23:05
3J|A405|01|DPN|35.305273|-118.009486|673.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:23:42|2019-08-03T17:23:05
3J|A405|01|DPZ|35.305273|-118.009486|673.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:23:42|2019-08-03T17:23:05
3J|A406|01|DPE|35.304569|-118.008772|676.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:31:03|2019-08-04T04:27:19
3J|A406|01|DPN|35.304569|-118.008772|676.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:31:03|2019-08-04T04:27:19
3J|A406|01|DPZ|35.304569|-118.008772|676.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:31:03|2019-08-04T04:27:19
3J|A407|01|DPE|35.303995|-118.007913|670.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:37:03|2019-08-03T11:15:29
3J|A407|01|DPN|35.303995|-118.007913|670.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:37:03|2019-08-03T11:15:29
3J|A407|01|DPZ|35.303995|-118.007913|670.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:37:03|2019-08-03T11:15:29
3J|A408|01|DPE|35.30352|-118.007087|670.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:43:03|2019-08-04T11:37:09
3J|A408|01|DPN|35.30352|-118.007087|670.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:43:03|2019-08-04T11:37:09
